CELLNEX TELECOM,45.290,0.87,0.39,-11.51,45.300,44.810,139377,30767,10:15,2022-04-27 10:30:26.369862
CIE AUTOMOTIVE,19.720,1.13,0.22,-26.96,19.720,19.330,74047,2417,10:15,2022-04-27 10:30:26.369862
COLONIAL,8.225,0.37,0.03,-0.30,8.230,8.140,150756,4438,10:15,2022-04-27 10:30:26.369862
ENAGAS,20.440,0.39,0.08,0.20,20.450,20.110,82792,5355,10:15,2022-04-27 10:30:26.369862
ENDESA,19.950,-0.35,-0.07,-1.24,20.020,19.790,83925,21122,10:12,2022-04-27 10:30:26.369862
FERROVIAL,24.570,-0.77,-0.19,-10.85,24.740,24.290,113538,18025,10:14,2022-04-27 10:30:26.369862
FLUIDRA,25.180,0.64,0.16,-28.47,25.180,24.800,89498,4926,10:15,2022-04-27 10:30:26.369862
GRIFOLS,16.235,-2.40,-0.40,-3.79,16.510,16.145,128754,6918,10:14,2022-04-27 10:30:26.369862
IAG,1.689,0.57,0.01,-0.88,1.701,1.625,7444641,8397,10:14,2022-04-27 10:30:26.369862
IBERDROLA,10.575,0.28,0.03,3.30,10.575,10.375,2632825,68077,10:15,2022-04-27 10:30:26.369862
INDITEX,20.300,0.20,0.04,-28.85,20.490,20.130,475378,63268,10:14,2022-04-27 10:30:26.369862
INDRA,9.185,0.22,0.02,-3.52,9.260,9.045,98169,1623,10:15,2022-04-27 10:30:26.369862
MAPFRE,1.855,-0.54,-0.01,2.74,1.885,1.839,1010767,5713,10:14,2022-04-27 10:30:26.369862
MELIÁ HOTELS,7.445,0.47,0.04,24.04,7.445,7.260,242005,1641,10:15,2022-04-27 10:30:26.369862
MERLIN PROP,10.620,-1.12,-0.12,10.97,10.680,10.490,111384,4989,10:14,2022-04-27 10:30:26.369862
NATURGY,29.080,0.41,0.12,3.70,29.080,28.590,33542,28196,10:14,2022-04-27 10:30:26.369862
PHARMA MAR,71.720,1.50,1.06,25.78,71.940,70.440,15642,1316,10:14,2022-04-27 10:30:26.369862
RED ELÉCTRICA,18.720,-0.03,-0.01,-0.18,19.035,18.410,118533,10129,10:15,2022-04-27 10:30:26.369862
REPSOL,12.810,1.14,0.15,26.14,12.985,12.595,1148532,20085,10:14,2022-04-27 10:30:26.369862
ROVI,61.850,-0.48,-0.30,-16.19,62.150,60.950,18548,3468,10:13,2022-04-27 10:30:26.369862
SANTANDER,2.820,-0.91,-0.03,-4.08,2.900,2.812,18640900,48909,10:14,2022-04-27 10:30:26.369862
SIEMENS GAMESA,15.000,1.28,0.19,-28.81,15.000,14.490,422991,10217,10:14,2022-04-27 10:30:26.369862
SOLARIA,21.550,3.01,0.63,25.88,21.600,20.800,97124,2693,10:15,2022-04-27 10:30:26.369862
TELEFÓNICA,4.681,-1.37,-0.06,21.52,4.740,4.675,2835284,27052,10:15,2022-04-27 10:30:26.369862
ACCIONA,190.200,0.37,0.70,13.15,190.300,187.800,16844,10434,11:15,2022-04-27 11:30:23.889138
ACERINOX,9.712,2.77,0.26,-14.69,9.754,9.460,368829,2628,11:15,2022-04-27 11:30:23.889138
ACS,24.840,0.81,0.20,7.48,24.840,24.240,157400,7319,11:14,2022-04-27 11:30:23.889138
AENA,142.150,-3.76,-5.55,2.41,146.000,139.750,56983,21322,11:13,2022-04-27 11:30:23.889138
