MERLIN PROP,10.900,0.74,0.08,13.90,10.900,10.830,14425,5121,09:14,2022-04-26 09:30:06.643448
NATURGY,29.070,0.10,0.03,3.66,29.240,29.010,7513,28187,09:14,2022-04-26 09:30:06.643448
PHARMA MAR,77.820,0.46,0.36,36.48,78.300,77.800,6103,1428,09:14,2022-04-26 09:30:06.643448
RED ELÉCTRICA,18.825,0.64,0.12,0.38,18.860,18.700,57905,10186,09:14,2022-04-26 09:30:06.643448
REPSOL,12.735,1.03,0.13,25.41,12.960,12.710,162671,19967,09:14,2022-04-26 09:30:06.643448
ROVI,61.800,-0.08,-0.05,-16.26,62.300,61.750,3363,3465,09:13,2022-04-26 09:30:06.643448
SANTANDER,3.143,2.91,0.09,6.89,3.164,3.120,5502592,54502,09:14,2022-04-26 09:30:06.643448
SIEMENS GAMESA,15.640,0.45,0.07,-25.77,15.680,15.500,79287,10653,09:14,2022-04-26 09:30:06.643448
SOLARIA,20.980,-0.05,-0.01,22.55,21.170,20.760,60386,2621,09:13,2022-04-26 09:30:06.643448
TELEFÓNICA,4.869,1.48,0.07,26.40,4.884,4.846,503529,28138,09:14,2022-04-26 09:30:06.643448
ACCIONA,190.700,0.00,0.00,13.44,192.000,190.100,10035,10461,10:13,2022-04-26 10:30:28.974918
ACERINOX,9.526,0.51,0.05,-16.33,9.680,9.426,426183,2577,10:14,2022-04-26 10:30:28.974918
ACS,24.830,1.93,0.47,7.44,24.990,24.530,77739,7317,10:13,2022-04-26 10:30:28.974918
AENA,149.150,1.39,2.05,7.46,150.200,148.850,17873,22372,10:11,2022-04-26 10:30:28.974918
ALMIRALL,12.280,1.66,0.20,8.67,12.330,12.100,72988,2208,10:12,2022-04-26 10:30:28.974918
AMADEUS IT GROUP,60.400,1.24,0.74,1.27,60.960,60.180,95932,27210,10:14,2022-04-26 10:30:28.974918
ARCELORMITTAL,27.055,0.20,0.06,-4.65,27.695,26.530,381271,25372,10:14,2022-04-26 10:30:28.974918
BANCO SABADELL,0.756,-0.45,-0.00,32.74,0.780,0.754,8086139,4253,10:14,2022-04-26 10:30:28.974918
BANKINTER,5.574,-0.54,-0.03,25.03,5.692,5.564,392274,5010,10:13,2022-04-26 10:30:28.974918
BBVA,4.825,0.29,0.01,-3.89,4.926,4.819,2537659,32169,10:14,2022-04-26 10:30:28.974918
CAIXABANK,3.016,-0.23,-0.01,31.03,3.067,3.015,1832504,24311,10:14,2022-04-26 10:30:28.974918
CELLNEX TELECOM,45.660,0.40,0.18,-10.79,45.950,45.570,70350,31018,10:12,2022-04-26 10:30:28.974918
CIE AUTOMOTIVE,20.320,0.10,0.02,-24.74,20.580,20.320,53297,2490,10:12,2022-04-26 10:30:28.974918
COLONIAL,8.245,1.66,0.14,-0.06,8.245,8.085,88946,4449,10:12,2022-04-26 10:30:28.974918
ENAGAS,20.590,0.34,0.07,0.93,20.900,20.570,135345,5394,10:14,2022-04-26 10:30:28.974918
ENDESA,20.260,1.20,0.24,0.30,20.260,20.090,68122,21450,10:14,2022-04-26 10:30:28.974918
FERROVIAL,24.930,2.55,0.62,-9.54,24.940,24.380,106770,18289,10:14,2022-04-26 10:30:28.974918
FLUIDRA,25.780,2.30,0.58,-26.76,25.900,25.480,66853,5043,10:06,2022-04-26 10:30:28.974918
GRIFOLS,16.905,-0.56,-0.09,0.18,17.265,16.880,347705,7204,10:14,2022-04-26 10:30:28.974918
IAG,1.768,0.77,0.01,3.79,1.798,1.763,2757618,8792,10:14,2022-04-26 10:30:28.974918
IBERDROLA,10.700,1.09,0.11,4.52,10.760,10.650,1367041,68882,10:14,2022-04-26 10:30:28.974918
INDITEX,20.600,1.73,0.35,-27.80,20.780,20.280,488847,64203,10:14,2022-04-26 10:30:28.974918
INDRA,9.285,0.92,0.09,-2.47,9.340,9.245,137115,1640,10:13,2022-04-26 10:30:28.974918
MAPFRE,1.894,1.18,0.02,4.90,1.910,1.889,610495,5833,10:11,2022-04-26 10:30:28.974918
MELIÁ HOTELS,7.230,0.00,0.00,20.46,7.375,7.180,203042,1593,10:14,2022-04-26 10:30:28.974918
MERLIN PROP,10.920,0.92,0.10,14.11,10.950,10.830,267292,5130,10:14,2022-04-26 10:30:28.974918
NATURGY,29.360,1.10,0.32,4.70,29.360,29.010,27810,28468,10:14,2022-04-26 10:30:28.974918
PHARMA MAR,75.080,-3.07,-2.38,31.67,78.300,74.720,29420,1378,10:14,2022-04-26 10:30:28.974918
RED ELÉCTRICA,18.970,1.42,0.26,1.16,18.970,18.700,138502,10264,10:13,2022-04-26 10:30:28.974918
REPSOL,12.550,-0.44,-0.05,23.58,12.960,12.525,619876,19677,10:14,2022-04-26 10:30:28.974918
ROVI,61.950,0.16,0.10,-16.06,62.300,61.550,13642,3473,10:08,2022-04-26 10:30:28.974918
SANTANDER,3.060,0.20,0.01,4.06,3.164,3.053,16155750,53062,10:14,2022-04-26 10:30:28.974918
SIEMENS GAMESA,15.645,0.48,0.08,-25.75,15.760,15.500,253327,10656,10:13,2022-04-26 10:30:28.974918
SOLARIA,21.160,0.81,0.17,23.60,21.210,20.760,130897,2644,10:12,2022-04-26 10:30:28.974918
TELEFÓNICA,4.841,0.90,0.04,25.67,4.884,4.824,1527501,27976,10:14,2022-04-26 10:30:28.974918
ACCIONA,191.500,0.42,0.80,13.92,192.000,190.100,15765,10505,11:14,2022-04-26 11:30:15.613499
ACERINOX,9.572,0.99,0.09,-15.92,9.680,9.426,503532,2590,11:14,2022-04-26 11:30:15.613499
ACS,24.890,2.18,0.53,7.70,24.990,24.530,100966,7334,11:13,2022-04-26 11:30:15.613499
AENA,149.300,1.50,2.20,7.56,150.200,148.850,26310,22395,11:14,2022-04-26 11:30:15.613499
ALMIRALL,12.270,1.57,0.19,8.58,12.330,12.100,90582,2206,11:00,2022-04-26 11:30:15.613499
AMADEUS IT GROUP,60.900,2.08,1.24,2.11,61.000,60.180,150798,27435,11:13,2022-04-26 11:30:15.613499
ARCELORMITTAL,27.375,1.39,0.38,-3.52,27.695,26.530,474227,25673,11:13,2022-04-26 11:30:15.613499
BANCO SABADELL,0.742,-2.21,-0.02,30.38,0.780,0.742,12186633,4177,11:14,2022-04-26 11:30:15.613499
BANKINTER,5.522,-1.46,-0.08,23.86,5.692,5.512,646694,4964,11:14,2022-04-26 11:30:15.613499
BBVA,4.806,-0.10,-0.01,-4.27,4.926,4.802,3488054,32043,11:14,2022-04-26 11:30:15.613499
CAIXABANK,3.009,-0.46,-0.01,30.73,3.067,3.006,2673676,24254,11:14,2022-04-26 11:30:15.613499
CELLNEX TELECOM,45.650,0.37,0.17,-10.81,45.950,45.540,103793,31011,11:14,2022-04-26 11:30:15.613499
CIE AUTOMOTIVE,20.420,0.59,0.12,-24.37,20.580,20.320,79409,2502,11:13,2022-04-26 11:30:15.613499
COLONIAL,8.265,1.91,0.16,0.18,8.275,8.085,124947,4460,11:13,2022-04-26 11:30:15.613499
ENAGAS,20.630,0.54,0.11,1.13,20.900,20.480,191374,5405,11:13,2022-04-26 11:30:15.613499
ENDESA,20.250,1.15,0.23,0.25,20.310,20.090,127278,21440,11:14,2022-04-26 11:30:15.613499
FERROVIAL,24.890,2.39,0.58,-9.69,25.160,24.380,220659,18259,11:13,2022-04-26 11:30:15.613499
FLUIDRA,25.840,2.54,0.64,-26.59,25.940,25.480,88473,5055,11:12,2022-04-26 11:30:15.613499
GRIFOLS,16.715,-1.68,-0.28,-0.95,17.265,16.700,538518,7123,11:13,2022-04-26 11:30:15.613499
IAG,1.779,1.37,0.02,4.40,1.798,1.763,3241202,8844,11:13,2022-04-26 11:30:15.613499
IBERDROLA,10.675,0.85,0.09,4.27,10.760,10.650,1825354,68721,11:13,2022-04-26 11:30:15.613499
INDITEX,20.610,1.78,0.36,-27.76,20.780,20.280,669586,64234,11:14,2022-04-26 11:30:15.613499
INDRA,9.270,0.76,0.07,-2.63,9.340,9.245,148592,1638,11:09,2022-04-26 11:30:15.613499
MAPFRE,1.895,1.23,0.02,4.96,1.910,1.889,829057,5836,11:14,2022-04-26 11:30:15.613499
MELIÁ HOTELS,7.260,0.41,0.03,20.96,7.375,7.180,245337,1600,11:14,2022-04-26 11:30:15.613499
MERLIN PROP,10.920,0.92,0.10,14.11,10.950,10.830,346892,5130,11:13,2022-04-26 11:30:15.613499
NATURGY,29.420,1.31,0.38,4.91,29.500,29.010,56493,28526,11:10,2022-04-26 11:30:15.613499
PHARMA MAR,73.960,-4.52,-3.50,29.71,78.300,73.840,55341,1358,11:13,2022-04-26 11:30:15.613499
RED ELÉCTRICA,18.980,1.47,0.27,1.21,18.995,18.700,182721,10270,11:13,2022-04-26 11:30:15.613499
REPSOL,12.580,-0.20,-0.02,23.88,12.960,12.525,1048850,19724,11:14,2022-04-26 11:30:15.613499
ROVI,61.700,-0.24,-0.15,-16.40,62.300,61.550,21787,3459,11:05,2022-04-26 11:30:15.613499
SANTANDER,3.016,-1.24,-0.04,2.57,3.164,3.016,24117820,52299,11:14,2022-04-26 11:30:15.613499
SIEMENS GAMESA,15.615,0.29,0.05,-25.89,15.760,15.475,328212,10636,11:14,2022-04-26 11:30:15.613499
SOLARIA,21.290,1.43,0.30,24.36,21.330,20.760,165139,2660,11:13,2022-04-26 11:30:15.613499
TELEFÓNICA,4.840,0.88,0.04,25.65,4.884,4.824,1832818,27971,11:14,2022-04-26 11:30:15.613499
ACCIONA,191.900,0.63,1.20,14.16,192.300,190.100,19993,10527,12:13,2022-04-26 12:30:00.240346
ACERINOX,9.602,1.31,0.12,-15.66,9.680,9.426,617050,2598,12:13,2022-04-26 12:30:00.240346
ACS,25.010,2.67,0.65,8.22,25.020,24.530,171509,7370,12:12,2022-04-26 12:30:00.240346
AENA,150.100,2.04,3.00,8.14,150.200,148.850,30865,22515,12:13,2022-04-26 12:30:00.240346
ALMIRALL,12.360,2.32,0.28,9.38,12.360,12.100,125326,2222,12:14,2022-04-26 12:30:00.240346
AMADEUS IT GROUP,60.980,2.21,1.32,2.25,61.240,60.180,195644,27471,12:13,2022-04-26 12:30:00.240346
ARCELORMITTAL,27.440,1.63,0.44,-3.30,27.695,26.530,519166,25734,12:12,2022-04-26 12:30:00.240346
BANCO SABADELL,0.740,-2.56,-0.02,29.93,0.780,0.735,17130758,4163,12:13,2022-04-26 12:30:00.240346
BANKINTER,5.560,-0.79,-0.04,24.71,5.692,5.512,743617,4998,12:14,2022-04-26 12:30:00.240346
BBVA,4.797,-0.29,-0.01,-4.45,4.926,4.785,4732266,31983,12:14,2022-04-26 12:30:00.240346
CAIXABANK,3.012,-0.36,-0.01,30.86,3.067,2.995,4174194,24279,12:13,2022-04-26 12:30:00.240346
CELLNEX TELECOM,45.600,0.26,0.12,-10.90,45.950,45.540,120888,30977,12:13,2022-04-26 12:30:00.240346
CIE AUTOMOTIVE,20.480,0.89,0.18,-24.15,20.580,20.320,94392,2510,12:14,2022-04-26 12:30:00.240346
COLONIAL,8.290,2.22,0.18,0.48,8.290,8.085,172256,4473,12:12,2022-04-26 12:30:00.240346
ENAGAS,20.660,0.68,0.14,1.27,20.900,20.480,225186,5413,12:08,2022-04-26 12:30:00.240346
ENDESA,20.260,1.20,0.24,0.30,20.310,20.090,150096,21450,12:10,2022-04-26 12:30:00.240346
FERROVIAL,24.980,2.76,0.67,-9.36,25.160,24.380,262888,18325,12:14,2022-04-26 12:30:00.240346
FLUIDRA,25.940,2.94,0.74,-26.31,25.940,25.480,99463,5075,12:13,2022-04-26 12:30:00.240346
GRIFOLS,16.750,-1.47,-0.25,-0.74,17.265,16.600,671457,7138,12:14,2022-04-26 12:30:00.240346
IAG,1.778,1.34,0.02,4.37,1.798,1.763,4172684,8842,12:14,2022-04-26 12:30:00.240346
IBERDROLA,10.710,1.18,0.12,4.62,10.760,10.650,2187351,68946,12:14,2022-04-26 12:30:00.240346
INDITEX,20.820,2.81,0.57,-27.02,20.820,20.280,927784,64889,12:14,2022-04-26 12:30:00.240346
INDRA,9.355,1.68,0.15,-1.73,9.360,9.245,213881,1653,12:14,2022-04-26 12:30:00.240346
MAPFRE,1.894,1.18,0.02,4.90,1.910,1.889,953710,5833,12:11,2022-04-26 12:30:00.240346
MELIÁ HOTELS,7.440,2.90,0.21,23.96,7.460,7.180,562507,1640,12:13,2022-04-26 12:30:00.240346
MERLIN PROP,10.920,0.92,0.10,14.11,10.950,10.830,433261,5130,12:14,2022-04-26 12:30:00.240346
NATURGY,29.430,1.34,0.39,4.95,29.500,29.010,68825,28536,12:13,2022-04-26 12:30:00.240346
PHARMA MAR,73.460,-5.16,-4.00,28.83,78.300,73.400,66992,1348,12:08,2022-04-26 12:30:00.240346
RED ELÉCTRICA,19.005,1.60,0.30,1.34,19.060,18.700,229138,10283,12:11,2022-04-26 12:30:00.240346
REPSOL,12.590,-0.12,-0.01,23.98,12.960,12.525,1435224,19740,12:14,2022-04-26 12:30:00.240346
ROVI,62.100,0.40,0.25,-15.85,62.300,61.550,34357,3482,12:11,2022-04-26 12:30:00.240346
SANTANDER,2.966,-2.90,-0.09,0.85,3.164,2.963,36930696,51424,12:14,2022-04-26 12:30:00.240346
SIEMENS GAMESA,15.630,0.39,0.06,-25.82,15.760,15.460,390983,10646,12:13,2022-04-26 12:30:00.240346
SOLARIA,21.510,2.48,0.52,25.64,21.530,20.760,219758,2688,12:14,2022-04-26 12:30:00.240346
TELEFÓNICA,4.856,1.21,0.06,26.06,4.884,4.824,2235777,28063,12:14,2022-04-26 12:30:00.240346
ACCIONA,190.800,0.05,0.10,13.50,192.300,190.100,26469,10467,13:13,2022-04-26 13:30:16.025612
ACERINOX,9.598,1.27,0.12,-15.70,9.680,9.426,746615,2597,13:14,2022-04-26 13:30:16.025612
ACS,24.960,2.46,0.60,8.00,25.040,24.530,201102,7355,13:13,2022-04-26 13:30:16.025612
AENA,149.200,1.43,2.10,7.49,150.200,148.750,34678,22380,13:14,2022-04-26 13:30:16.025612
ALMIRALL,12.220,1.16,0.14,8.14,12.360,12.100,136683,2197,13:13,2022-04-26 13:30:16.025612
AMADEUS IT GROUP,60.900,2.08,1.24,2.11,61.240,60.180,224258,27435,13:13,2022-04-26 13:30:16.025612
ARCELORMITTAL,27.410,1.52,0.41,-3.40,27.695,26.530,548187,25705,13:14,2022-04-26 13:30:16.025612
BANCO SABADELL,0.732,-3.56,-0.03,28.59,0.780,0.731,20908378,4120,13:14,2022-04-26 13:30:16.025612
BANKINTER,5.548,-1.00,-0.06,24.44,5.692,5.512,886303,4987,13:14,2022-04-26 13:30:16.025612
BBVA,4.764,-0.98,-0.05,-5.11,4.926,4.752,6835372,31762,13:14,2022-04-26 13:30:16.025612
CAIXABANK,2.988,-1.16,-0.04,29.82,3.067,2.982,5374270,24085,13:14,2022-04-26 13:30:16.025612
CELLNEX TELECOM,45.450,-0.07,-0.03,-11.20,45.950,45.440,143261,30875,13:14,2022-04-26 13:30:16.025612
CIE AUTOMOTIVE,20.340,0.20,0.04,-24.67,20.580,20.300,106091,2493,13:12,2022-04-26 13:30:16.025612
COLONIAL,8.280,2.10,0.17,0.36,8.310,8.085,201949,4468,13:11,2022-04-26 13:30:16.025612
ENAGAS,20.580,0.29,0.06,0.88,20.900,20.480,249209,5392,13:12,2022-04-26 13:30:16.025612
ENDESA,20.180,0.80,0.16,-0.10,20.310,20.090,171217,21366,13:14,2022-04-26 13:30:16.025612
FERROVIAL,25.040,3.00,0.73,-9.14,25.160,24.380,296912,18369,13:13,2022-04-26 13:30:16.025612
FLUIDRA,25.900,2.78,0.70,-26.42,25.980,25.480,113236,5067,13:13,2022-04-26 13:30:16.025612
GRIFOLS,16.760,-1.41,-0.24,-0.68,17.265,16.600,748645,7142,13:14,2022-04-26 13:30:16.025612
IAG,1.771,0.91,0.02,3.93,1.798,1.763,5127019,8804,13:14,2022-04-26 13:30:16.025612
IBERDROLA,10.665,0.76,0.08,4.18,10.760,10.650,2642388,68657,13:14,2022-04-26 13:30:16.025612
INDITEX,20.640,1.93,0.39,-27.66,20.830,20.280,1118105,64328,13:14,2022-04-26 13:30:16.025612
INDRA,9.310,1.20,0.11,-2.21,9.365,9.245,248760,1645,13:14,2022-04-26 13:30:16.025612
MAPFRE,1.889,0.91,0.02,4.62,1.910,1.885,1097251,5817,13:13,2022-04-26 13:30:16.025612
MELIÁ HOTELS,7.415,2.56,0.18,23.54,7.475,7.180,699442,1634,13:14,2022-04-26 13:30:16.025612
MERLIN PROP,10.900,0.74,0.08,13.90,10.950,10.830,484437,5121,13:11,2022-04-26 13:30:16.025612
NATURGY,29.240,0.69,0.20,4.27,29.500,29.010,77958,28352,13:07,2022-04-26 13:30:16.025612
PHARMA MAR,72.200,-6.79,-5.26,26.62,78.300,71.720,86600,1325,13:10,2022-04-26 13:30:16.025612
RED ELÉCTRICA,18.905,1.07,0.20,0.81,19.060,18.700,258723,10229,13:13,2022-04-26 13:30:16.025612
REPSOL,12.575,-0.24,-0.03,23.83,12.960,12.525,1642667,19716,13:14,2022-04-26 13:30:16.025612
ROVI,61.800,-0.08,-0.05,-16.26,62.300,61.550,37997,3465,13:11,2022-04-26 13:30:16.025612
SANTANDER,2.939,-3.77,-0.12,-0.05,3.164,2.918,50291912,50964,13:14,2022-04-26 13:30:16.025612
SIEMENS GAMESA,15.515,-0.35,-0.05,-26.36,15.760,15.460,437514,10568,13:12,2022-04-26 13:30:16.025612
SOLARIA,21.190,0.95,0.20,23.77,21.550,20.760,254477,2648,13:14,2022-04-26 13:30:16.025612
TELEFÓNICA,4.839,0.85,0.04,25.62,4.884,4.824,3048977,27965,13:13,2022-04-26 13:30:16.025612
ACCIONA,190.400,-0.16,-0.30,13.27,192.300,190.100,30782,10445,14:16,2022-04-26 14:30:08.671281
ACERINOX,9.642,1.73,0.16,-15.31,9.680,9.426,835918,2609,14:16,2022-04-26 14:30:08.671281
ACS,25.030,2.75,0.67,8.31,25.090,24.530,226514,7375,14:16,2022-04-26 14:30:08.671281
AENA,149.700,1.77,2.60,7.85,150.200,148.750,37934,22455,14:16,2022-04-26 14:30:08.671281
ALMIRALL,12.230,1.24,0.15,8.23,12.360,12.100,159880,2199,14:07,2022-04-26 14:30:08.671281
AMADEUS IT GROUP,60.880,2.04,1.22,2.08,61.240,60.180,255849,27426,14:16,2022-04-26 14:30:08.671281
ARCELORMITTAL,27.560,2.07,0.56,-2.87,27.695,26.530,604264,25846,14:16,2022-04-26 14:30:08.671281
BANCO SABADELL,0.722,-4.95,-0.04,26.73,0.780,0.720,25455348,4060,14:16,2022-04-26 14:30:08.671281
BANKINTER,5.532,-1.28,-0.07,24.08,5.692,5.512,972493,4973,14:16,2022-04-26 14:30:08.671281
BBVA,4.765,-0.96,-0.05,-5.09,4.926,4.752,10107399,31769,14:16,2022-04-26 14:30:08.671281
CAIXABANK,2.979,-1.46,-0.04,29.43,3.067,2.971,6197163,24013,14:16,2022-04-26 14:30:08.671281
CELLNEX TELECOM,45.420,-0.13,-0.06,-11.25,45.950,45.380,156012,30855,14:16,2022-04-26 14:30:08.671281
CIE AUTOMOTIVE,20.360,0.30,0.06,-24.59,20.580,20.300,120508,2495,14:12,2022-04-26 14:30:08.671281
COLONIAL,8.250,1.73,0.14,0.00,8.310,8.085,235307,4452,14:15,2022-04-26 14:30:08.671281
ENAGAS,20.370,-0.73,-0.15,-0.15,20.900,20.340,287574,5337,14:16,2022-04-26 14:30:08.671281
ENDESA,20.100,0.40,0.08,-0.50,20.310,20.090,215443,21281,14:16,2022-04-26 14:30:08.671281
FERROVIAL,25.210,3.70,0.90,-8.53,25.260,24.380,354719,18494,14:16,2022-04-26 14:30:08.671281
FLUIDRA,25.920,2.86,0.72,-26.36,25.980,25.480,131068,5071,14:14,2022-04-26 14:30:08.671281
GRIFOLS,16.850,-0.88,-0.15,-0.15,17.265,16.600,963508,7180,14:16,2022-04-26 14:30:08.671281
IAG,1.771,0.91,0.02,3.93,1.798,1.763,5725637,8804,14:16,2022-04-26 14:30:08.671281
IBERDROLA,10.675,0.85,0.09,4.27,10.760,10.650,3085265,68721,14:15,2022-04-26 14:30:08.671281
INDITEX,20.820,2.81,0.57,-27.02,20.850,20.280,1387341,64889,14:16,2022-04-26 14:30:08.671281
INDRA,9.340,1.52,0.14,-1.89,9.365,9.245,277870,1650,14:16,2022-04-26 14:30:08.671281
MAPFRE,1.893,1.12,0.02,4.85,1.910,1.885,1204045,5830,14:14,2022-04-26 14:30:08.671281
MELIÁ HOTELS,7.420,2.63,0.19,23.63,7.475,7.180,783247,1635,14:16,2022-04-26 14:30:08.671281
MERLIN PROP,10.860,0.37,0.04,13.48,10.950,10.830,515796,5102,14:14,2022-04-26 14:30:08.671281
NATURGY,29.210,0.59,0.17,4.16,29.500,29.010,81244,28322,14:15,2022-04-26 14:30:08.671281
PHARMA MAR,71.800,-7.31,-5.66,25.92,78.300,71.680,103668,1318,14:16,2022-04-26 14:30:08.671281
RED ELÉCTRICA,18.670,-0.19,-0.03,-0.44,19.060,18.650,363517,10102,14:15,2022-04-26 14:30:08.671281
REPSOL,12.570,-0.28,-0.03,23.78,12.960,12.525,1836100,19708,14:16,2022-04-26 14:30:08.671281
ROVI,62.000,0.24,0.15,-15.99,62.300,61.550,42994,3476,14:12,2022-04-26 14:30:08.671281
SANTANDER,2.908,-4.76,-0.15,-1.09,3.164,2.905,62522544,50435,14:16,2022-04-26 14:30:08.671281
SIEMENS GAMESA,15.430,-0.90,-0.14,-26.77,15.760,15.390,493113,10510,14:16,2022-04-26 14:30:08.671281
SOLARIA,20.970,-0.10,-0.02,22.49,21.550,20.760,284223,2620,14:15,2022-04-26 14:30:08.671281
TELEFÓNICA,4.838,0.83,0.04,25.60,4.884,4.824,3504943,27959,14:16,2022-04-26 14:30:08.671281
ACCIONA,190.000,-0.37,-0.70,13.03,192.300,189.700,38386,10423,15:14,2022-04-26 15:30:03.806824
ACERINOX,9.564,0.91,0.09,-15.99,9.680,9.426,893285,2588,15:13,2022-04-26 15:30:03.806824
ACS,24.790,1.77,0.43,7.27,25.090,24.530,351673,7305,15:14,2022-04-26 15:30:03.806824
AENA,150.250,2.14,3.15,8.25,150.250,148.750,42583,22538,15:14,2022-04-26 15:30:03.806824
ALMIRALL,12.230,1.24,0.15,8.23,12.360,12.100,176182,2199,15:06,2022-04-26 15:30:03.806824
AMADEUS IT GROUP,60.840,1.98,1.18,2.01,61.240,60.180,303357,27408,15:14,2022-04-26 15:30:03.806824
ARCELORMITTAL,27.300,1.11,0.30,-3.79,27.695,26.530,645970,25602,15:14,2022-04-26 15:30:03.806824
BANCO SABADELL,0.716,-5.74,-0.04,25.68,0.780,0.707,35660340,4027,15:14,2022-04-26 15:30:03.806824
BANKINTER,5.508,-1.71,-0.10,23.54,5.692,5.488,1261885,4951,15:14,2022-04-26 15:30:03.806824
BBVA,4.728,-1.70,-0.08,-5.81,4.926,4.714,13697250,31529,15:14,2022-04-26 15:30:03.806824
CAIXABANK,2.959,-2.12,-0.06,28.56,3.067,2.955,7964532,23851,15:14,2022-04-26 15:30:03.806824
CELLNEX TELECOM,45.390,-0.20,-0.09,-11.31,45.950,45.310,220678,30835,15:14,2022-04-26 15:30:03.806824
CIE AUTOMOTIVE,20.200,-0.49,-0.10,-25.18,20.580,20.200,146131,2476,15:10,2022-04-26 15:30:03.806824
COLONIAL,8.260,1.85,0.15,0.12,8.310,8.085,283051,4457,15:14,2022-04-26 15:30:03.806824
ENAGAS,20.450,-0.34,-0.07,0.25,20.900,20.340,327456,5358,15:14,2022-04-26 15:30:03.806824
ENDESA,20.060,0.20,0.04,-0.69,20.310,20.020,305084,21239,15:12,2022-04-26 15:30:03.806824
FERROVIAL,24.890,2.39,0.58,-9.69,25.260,24.380,413251,18259,15:13,2022-04-26 15:30:03.806824
FLUIDRA,25.660,1.83,0.46,-27.10,25.980,25.480,153977,5020,15:14,2022-04-26 15:30:03.806824
GRIFOLS,16.880,-0.71,-0.12,0.03,17.265,16.600,1183766,7193,15:13,2022-04-26 15:30:03.806824
IAG,1.758,0.14,0.00,3.14,1.798,1.755,6527134,8737,15:13,2022-04-26 15:30:03.806824
IBERDROLA,10.615,0.28,0.03,3.69,10.760,10.585,3543066,68335,15:14,2022-04-26 15:30:03.806824
INDITEX,20.710,2.27,0.46,-27.41,20.850,20.280,1542863,64546,15:14,2022-04-26 15:30:03.806824
INDRA,9.295,1.03,0.10,-2.36,9.365,9.245,307468,1642,15:10,2022-04-26 15:30:03.806824
MAPFRE,1.880,0.43,0.01,4.13,1.910,1.880,1356695,5790,15:14,2022-04-26 15:30:03.806824
MELIÁ HOTELS,7.445,2.97,0.22,24.04,7.475,7.180,886926,1641,15:13,2022-04-26 15:30:03.806824
MERLIN PROP,10.870,0.46,0.05,13.58,10.950,10.830,544657,5106,15:09,2022-04-26 15:30:03.806824
NATURGY,29.290,0.86,0.25,4.45,29.500,29.010,88200,28400,15:13,2022-04-26 15:30:03.806824
