IBERDROLA,10.360,-1.38,-0.15,1.20,10.435,10.350,908287,66693,09:14,2022-04-19 09:30:01.859223
INDITEX,20.370,-0.83,-0.17,-28.60,20.450,20.170,367536,63486,09:13,2022-04-19 09:30:01.859223
INDRA,9.130,-0.65,-0.06,-4.10,9.190,9.115,44334,1613,09:13,2022-04-19 09:30:01.859223
MAPFRE,1.892,0.42,0.01,4.79,1.899,1.879,134561,5827,09:13,2022-04-19 09:30:01.859223
MELIÁ HOTELS,6.850,-0.36,-0.03,14.13,6.970,6.850,146623,1510,09:14,2022-04-19 09:30:01.859223
MERLIN PROP,10.790,-0.37,-0.04,12.75,10.830,10.720,37517,5069,09:12,2022-04-19 09:30:01.859223
NATURGY,29.710,0.51,0.15,5.94,29.730,29.310,35005,28807,09:14,2022-04-19 09:30:01.859223
PHARMA MAR,75.880,-0.71,-0.54,33.08,76.480,75.300,3094,1393,09:13,2022-04-19 09:30:01.859223
RED ELÉCTRICA,19.370,-0.26,-0.05,3.29,19.425,19.300,36405,10481,09:14,2022-04-19 09:30:01.859223
REPSOL,14.000,1.67,0.23,37.86,14.075,13.795,946677,21950,09:13,2022-04-19 09:30:01.859223
ROVI,66.000,-0.90,-0.60,-10.57,66.500,66.000,4011,3701,09:12,2022-04-19 09:30:01.859223
SANTANDER,3.150,-0.08,-0.00,7.12,3.167,3.144,2631316,54623,09:13,2022-04-19 09:30:01.859223
SIEMENS GAMESA,14.755,-1.01,-0.15,-29.97,14.930,14.630,160566,10050,09:14,2022-04-19 09:30:01.859223
SOLARIA,21.190,-2.93,-0.64,23.77,21.340,20.740,154418,2648,09:14,2022-04-19 09:30:01.859223
TELEFÓNICA,4.999,0.06,0.00,29.78,5.000,4.973,4054973,28889,09:13,2022-04-19 09:30:01.859223
ACCIONA,195.800,1.35,2.60,16.48,195.900,192.300,22941,10741,10:13,2022-04-19 10:30:21.789471
ACERINOX,10.090,1.14,0.11,-11.37,10.180,9.990,439631,2730,10:16,2022-04-19 10:30:21.789471
ACS,24.840,-0.28,-0.07,7.48,24.970,24.770,94822,7319,10:15,2022-04-19 10:30:21.789471
AENA,150.650,-0.66,-1.00,8.54,152.600,149.750,15084,22598,10:14,2022-04-19 10:30:21.789471
ALMIRALL,12.270,-1.05,-0.13,8.58,12.340,12.240,68251,2206,10:15,2022-04-19 10:30:21.789471
AMADEUS IT GROUP,55.780,-1.93,-1.10,-6.47,56.620,55.400,120267,25129,10:15,2022-04-19 10:30:21.789471
ARCELORMITTAL,31.090,1.90,0.58,9.57,31.200,30.620,194985,29157,10:15,2022-04-19 10:30:21.789471
BANCO SABADELL,0.740,1.20,0.01,29.93,0.742,0.732,3592000,4163,10:16,2022-04-19 10:30:21.789471
BANKINTER,5.278,0.00,0.00,18.39,5.294,5.186,301946,4744,10:16,2022-04-19 10:30:21.789471
BBVA,5.045,0.22,0.01,0.50,5.049,4.971,2358143,33639,10:15,2022-04-19 10:30:21.789471
CAIXABANK,3.053,0.43,0.01,32.64,3.055,3.015,1838492,24609,10:16,2022-04-19 10:30:21.789471
CELLNEX TELECOM,44.040,-2.02,-0.91,-13.95,45.000,43.750,165740,29918,10:14,2022-04-19 10:30:21.789471
CIE AUTOMOTIVE,20.100,0.90,0.18,-25.56,20.140,19.760,65040,2463,10:13,2022-04-19 10:30:21.789471
COLONIAL,8.335,0.06,0.01,1.03,8.365,8.280,107311,4498,10:13,2022-04-19 10:30:21.789471
ENAGAS,21.010,-0.71,-0.15,2.99,21.180,20.950,271362,5504,10:15,2022-04-19 10:30:21.789471
ENDESA,19.505,-0.56,-0.11,-3.44,19.580,19.410,85373,20651,10:16,2022-04-19 10:30:21.789471
FERROVIAL,25.230,-1.98,-0.51,-8.45,25.550,25.060,161339,18509,10:15,2022-04-19 10:30:21.789471
FLUIDRA,24.860,-1.51,-0.38,-29.38,25.140,24.660,55448,4863,10:14,2022-04-19 10:30:21.789471
GRIFOLS,15.475,-0.64,-0.10,-8.30,15.730,15.390,260409,6594,10:14,2022-04-19 10:30:21.789471
IAG,1.741,-0.94,-0.02,2.17,1.770,1.724,5439655,8655,10:15,2022-04-19 10:30:21.789471
IBERDROLA,10.410,-0.90,-0.10,1.69,10.435,10.350,2029471,67015,10:16,2022-04-19 10:30:21.789471
INDITEX,20.640,0.49,0.10,-27.66,20.730,20.170,753878,64328,10:16,2022-04-19 10:30:21.789471
INDRA,9.130,-0.65,-0.06,-4.10,9.190,9.085,133106,1613,10:15,2022-04-19 10:30:21.789471
MAPFRE,1.898,0.74,0.01,5.12,1.902,1.879,567276,5845,10:15,2022-04-19 10:30:21.789471
MELIÁ HOTELS,6.875,0.00,0.00,14.55,6.970,6.800,343998,1515,10:15,2022-04-19 10:30:21.789471
MERLIN PROP,10.830,0.00,0.00,13.17,10.870,10.720,95337,5088,10:15,2022-04-19 10:30:21.789471
NATURGY,29.440,-0.41,-0.12,4.98,29.780,29.310,57090,28545,10:15,2022-04-19 10:30:21.789471
PHARMA MAR,76.080,-0.44,-0.34,33.43,76.480,75.300,6054,1396,10:11,2022-04-19 10:30:21.789471
RED ELÉCTRICA,19.185,-1.21,-0.24,2.30,19.425,19.130,133645,10381,10:15,2022-04-19 10:30:21.789471
REPSOL,13.950,1.31,0.18,37.37,14.075,13.795,1628853,21872,10:15,2022-04-19 10:30:21.789471
ROVI,65.500,-1.65,-1.10,-11.25,66.500,65.250,12174,3673,10:13,2022-04-19 10:30:21.789471
SANTANDER,3.168,0.51,0.02,7.75,3.171,3.134,6921241,54944,10:16,2022-04-19 10:30:21.789471
SIEMENS GAMESA,14.935,0.20,0.03,-29.12,14.945,14.555,431797,10173,10:16,2022-04-19 10:30:21.789471
SOLARIA,21.230,-2.75,-0.60,24.01,21.420,20.740,270956,2653,10:16,2022-04-19 10:30:21.789471
TELEFÓNICA,4.938,-1.16,-0.06,28.19,5.000,4.915,6630452,28537,10:16,2022-04-19 10:30:21.789471
ACCIONA,195.900,1.40,2.70,16.54,196.400,192.300,37751,10746,11:15,2022-04-19 11:30:10.668122
ACERINOX,9.930,-0.46,-0.05,-12.78,10.180,9.924,633578,2687,11:15,2022-04-19 11:30:10.668122
ACS,24.820,-0.36,-0.09,7.40,24.970,24.770,120769,7314,11:16,2022-04-19 11:30:10.668122
AENA,150.300,-0.89,-1.35,8.29,152.600,149.750,18255,22545,11:15,2022-04-19 11:30:10.668122
ALMIRALL,12.220,-1.45,-0.18,8.14,12.340,12.220,111893,2197,11:13,2022-04-19 11:30:10.668122
AMADEUS IT GROUP,55.780,-1.93,-1.10,-6.47,56.620,55.400,145478,25129,11:14,2022-04-19 11:30:10.668122
ARCELORMITTAL,30.515,0.02,0.00,7.54,31.200,30.465,299980,28617,11:15,2022-04-19 11:30:10.668122
BANCO SABADELL,0.738,1.01,0.01,29.68,0.744,0.732,4767624,4155,11:16,2022-04-19 11:30:10.668122
BANKINTER,5.254,-0.45,-0.02,17.85,5.294,5.186,392686,4723,11:13,2022-04-19 11:30:10.668122
BBVA,5.030,-0.08,-0.00,0.20,5.064,4.971,3091020,33539,11:16,2022-04-19 11:30:10.668122
CAIXABANK,3.034,-0.20,-0.01,31.82,3.055,3.015,2185238,24456,11:16,2022-04-19 11:30:10.668122
CELLNEX TELECOM,44.060,-1.98,-0.89,-13.91,45.000,43.750,226767,29931,11:15,2022-04-19 11:30:10.668122
CIE AUTOMOTIVE,20.100,0.90,0.18,-25.56,20.140,19.760,80312,2463,11:12,2022-04-19 11:30:10.668122
COLONIAL,8.320,-0.12,-0.01,0.85,8.365,8.280,136542,4490,11:08,2022-04-19 11:30:10.668122
ENAGAS,21.000,-0.76,-0.16,2.94,21.180,20.900,368103,5502,11:15,2022-04-19 11:30:10.668122
ENDESA,19.265,-1.78,-0.35,-4.63,19.580,19.215,195556,20397,11:16,2022-04-19 11:30:10.668122
FERROVIAL,25.210,-2.06,-0.53,-8.53,25.550,25.060,197011,18494,11:12,2022-04-19 11:30:10.668122
FLUIDRA,24.700,-2.14,-0.54,-29.83,25.140,24.660,67593,4832,11:14,2022-04-19 11:30:10.668122
GRIFOLS,15.480,-0.61,-0.10,-8.27,15.730,15.390,341175,6596,11:16,2022-04-19 11:30:10.668122
IAG,1.740,-1.00,-0.02,2.11,1.770,1.724,6437013,8650,11:14,2022-04-19 11:30:10.668122
IBERDROLA,10.370,-1.29,-0.14,1.30,10.435,10.350,3023091,66758,11:15,2022-04-19 11:30:10.668122
INDITEX,20.590,0.24,0.05,-27.83,20.730,20.170,1004771,64172,11:15,2022-04-19 11:30:10.668122
INDRA,9.140,-0.54,-0.05,-3.99,9.190,9.085,172126,1615,11:13,2022-04-19 11:30:10.668122
MAPFRE,1.897,0.69,0.01,5.07,1.909,1.879,907067,5842,11:14,2022-04-19 11:30:10.668122
MELIÁ HOTELS,6.875,0.00,0.00,14.55,6.970,6.800,414981,1515,11:13,2022-04-19 11:30:10.668122
MERLIN PROP,10.780,-0.46,-0.05,12.64,10.870,10.720,132360,5064,11:15,2022-04-19 11:30:10.668122
NATURGY,29.320,-0.81,-0.24,4.55,29.780,29.310,71451,28429,11:16,2022-04-19 11:30:10.668122
PHARMA MAR,76.000,-0.55,-0.42,33.29,76.480,75.300,10977,1395,11:15,2022-04-19 11:30:10.668122
RED ELÉCTRICA,19.160,-1.34,-0.26,2.17,19.425,19.110,181111,10367,11:13,2022-04-19 11:30:10.668122
REPSOL,13.785,0.11,0.01,35.75,14.075,13.755,2005235,21613,11:15,2022-04-19 11:30:10.668122
ROVI,64.900,-2.55,-1.70,-12.06,66.500,64.750,22243,3639,11:14,2022-04-19 11:30:10.668122
SANTANDER,3.148,-0.14,-0.00,7.06,3.174,3.134,9180545,54588,11:15,2022-04-19 11:30:10.668122
SIEMENS GAMESA,14.800,-0.70,-0.10,-29.76,14.970,14.555,547770,10081,11:16,2022-04-19 11:30:10.668122
SOLARIA,20.900,-4.26,-0.93,22.08,21.420,20.740,360431,2611,11:16,2022-04-19 11:30:10.668122
TELEFÓNICA,4.932,-1.28,-0.06,28.04,5.000,4.915,7605429,28502,11:16,2022-04-19 11:30:10.668122
ACCIONA,194.200,0.52,1.00,15.53,196.400,192.300,48728,10653,12:12,2022-04-19 12:30:08.667821
ACERINOX,9.836,-1.40,-0.14,-13.61,10.180,9.792,876946,2661,12:13,2022-04-19 12:30:08.667821
ACS,24.750,-0.64,-0.16,7.09,24.970,24.710,148744,7293,12:12,2022-04-19 12:30:08.667821
AENA,150.650,-0.66,-1.00,8.54,152.600,149.750,19725,22598,12:12,2022-04-19 12:30:08.667821
ALMIRALL,12.250,-1.21,-0.15,8.41,12.340,12.220,139122,2202,12:08,2022-04-19 12:30:08.667821
AMADEUS IT GROUP,55.660,-2.14,-1.22,-6.67,56.620,55.400,163267,25075,12:13,2022-04-19 12:30:08.667821
ARCELORMITTAL,30.300,-0.69,-0.21,6.78,31.200,30.230,342521,28416,12:14,2022-04-19 12:30:08.667821
BANCO SABADELL,0.737,0.85,0.01,29.47,0.744,0.732,5969503,4148,12:14,2022-04-19 12:30:08.667821
BANKINTER,5.252,-0.49,-0.03,17.80,5.294,5.186,430036,4721,12:14,2022-04-19 12:30:08.667821
BBVA,5.051,0.34,0.02,0.62,5.064,4.971,4158734,33679,12:14,2022-04-19 12:30:08.667821
CAIXABANK,3.039,-0.03,-0.00,32.03,3.055,3.015,2650181,24496,12:13,2022-04-19 12:30:08.667821
CELLNEX TELECOM,44.200,-1.67,-0.75,-13.64,45.000,43.750,263472,30026,12:14,2022-04-19 12:30:08.667821
CIE AUTOMOTIVE,19.950,0.15,0.03,-26.11,20.140,19.760,90484,2445,12:14,2022-04-19 12:30:08.667821
COLONIAL,8.305,-0.30,-0.02,0.67,8.365,8.280,174241,4482,12:11,2022-04-19 12:30:08.667821
ENAGAS,21.000,-0.76,-0.16,2.94,21.180,20.900,414851,5502,12:13,2022-04-19 12:30:08.667821
ENDESA,19.275,-1.73,-0.34,-4.58,19.580,19.180,280229,20407,12:14,2022-04-19 12:30:08.667821
FERROVIAL,25.250,-1.90,-0.49,-8.38,25.550,25.060,237380,18523,12:12,2022-04-19 12:30:08.667821
FLUIDRA,24.640,-2.38,-0.60,-30.00,25.140,24.640,90190,4820,12:06,2022-04-19 12:30:08.667821
GRIFOLS,15.635,0.39,0.06,-7.35,15.730,15.390,431943,6663,12:14,2022-04-19 12:30:08.667821
IAG,1.730,-1.56,-0.03,1.53,1.770,1.724,7785513,8601,12:13,2022-04-19 12:30:08.667821
IBERDROLA,10.365,-1.33,-0.14,1.25,10.435,10.335,3625061,66725,12:14,2022-04-19 12:30:08.667821
INDITEX,20.610,0.34,0.07,-27.76,20.730,20.170,1166481,64234,12:13,2022-04-19 12:30:08.667821
INDRA,9.155,-0.38,-0.03,-3.83,9.190,9.085,205322,1617,12:13,2022-04-19 12:30:08.667821
MAPFRE,1.910,1.38,0.03,5.79,1.912,1.879,1253584,5882,12:14,2022-04-19 12:30:08.667821
MELIÁ HOTELS,6.895,0.29,0.02,14.88,6.970,6.800,457049,1520,12:14,2022-04-19 12:30:08.667821
MERLIN PROP,10.770,-0.55,-0.06,12.54,10.870,10.720,169332,5059,12:10,2022-04-19 12:30:08.667821
NATURGY,29.380,-0.61,-0.18,4.77,29.780,29.250,80098,28487,12:13,2022-04-19 12:30:08.667821
PHARMA MAR,76.320,-0.13,-0.10,33.85,76.480,75.300,14248,1401,12:11,2022-04-19 12:30:08.667821
RED ELÉCTRICA,19.205,-1.11,-0.22,2.41,19.425,19.085,228687,10391,12:13,2022-04-19 12:30:08.667821
REPSOL,13.740,-0.22,-0.03,35.30,14.075,13.735,2499264,21543,12:14,2022-04-19 12:30:08.667821
ROVI,65.250,-2.03,-1.35,-11.59,66.500,64.350,55542,3658,12:14,2022-04-19 12:30:08.667821
SANTANDER,3.149,-0.11,-0.00,7.09,3.174,3.134,10892440,54606,12:14,2022-04-19 12:30:08.667821
SIEMENS GAMESA,14.780,-0.84,-0.12,-29.85,14.970,14.555,585692,10067,12:13,2022-04-19 12:30:08.667821
SOLARIA,20.920,-4.17,-0.91,22.20,21.420,20.740,455659,2614,12:11,2022-04-19 12:30:08.667821
TELEFÓNICA,4.922,-1.48,-0.07,27.78,5.000,4.908,8710782,28444,12:13,2022-04-19 12:30:08.667821
ACCIONA,195.600,1.24,2.40,16.36,196.400,192.300,55057,10730,13:13,2022-04-19 13:30:13.689652
ACERINOX,9.850,-1.26,-0.13,-13.48,10.180,9.792,960663,2665,13:14,2022-04-19 13:30:13.689652
ACS,24.840,-0.28,-0.07,7.48,24.970,24.710,189511,7319,13:13,2022-04-19 13:30:13.689652
AENA,150.400,-0.82,-1.25,8.36,152.600,149.750,21950,22560,13:14,2022-04-19 13:30:13.689652
ALMIRALL,12.220,-1.45,-0.18,8.14,12.340,12.220,142604,2197,13:13,2022-04-19 13:30:13.689652
AMADEUS IT GROUP,56.000,-1.55,-0.88,-6.10,56.620,55.400,201174,25228,13:13,2022-04-19 13:30:13.689652
ARCELORMITTAL,30.340,-0.56,-0.17,6.93,31.200,30.230,370203,28453,13:14,2022-04-19 13:30:13.689652
BANCO SABADELL,0.738,0.90,0.01,29.54,0.744,0.732,7212587,4150,13:14,2022-04-19 13:30:13.689652
BANKINTER,5.260,-0.34,-0.02,17.98,5.294,5.186,468175,4728,13:14,2022-04-19 13:30:13.689652
BBVA,5.064,0.60,0.03,0.88,5.064,4.971,5105090,33766,13:14,2022-04-19 13:30:13.689652
CAIXABANK,3.040,0.00,0.00,32.08,3.055,3.015,3060600,24504,13:13,2022-04-19 13:30:13.689652
CELLNEX TELECOM,44.280,-1.49,-0.67,-13.48,45.000,43.750,287921,30081,13:10,2022-04-19 13:30:13.689652
CIE AUTOMOTIVE,19.960,0.20,0.04,-26.07,20.140,19.760,93726,2446,13:13,2022-04-19 13:30:13.689652
COLONIAL,8.265,-0.78,-0.06,0.18,8.365,8.230,242686,4460,13:09,2022-04-19 13:30:13.689652
ENAGAS,20.970,-0.90,-0.19,2.79,21.180,20.900,454361,5494,13:14,2022-04-19 13:30:13.689652
ENDESA,19.355,-1.33,-0.26,-4.18,19.580,19.180,308144,20492,13:11,2022-04-19 13:30:13.689652
FERROVIAL,25.320,-1.63,-0.42,-8.13,25.550,25.060,282408,18575,13:14,2022-04-19 13:30:13.689652
FLUIDRA,24.480,-3.01,-0.76,-30.45,25.140,24.460,109812,4789,13:11,2022-04-19 13:30:13.689652
GRIFOLS,15.660,0.55,0.09,-7.20,15.730,15.390,533740,6673,13:14,2022-04-19 13:30:13.689652
IAG,1.730,-1.59,-0.03,1.50,1.770,1.724,8295203,8598,13:13,2022-04-19 13:30:13.689652
IBERDROLA,10.410,-0.90,-0.10,1.69,10.435,10.335,3979025,67015,13:14,2022-04-19 13:30:13.689652
INDITEX,20.610,0.34,0.07,-27.76,20.730,20.170,1378725,64234,13:14,2022-04-19 13:30:13.689652
INDRA,9.165,-0.27,-0.02,-3.73,9.190,9.085,217579,1619,13:12,2022-04-19 13:30:13.689652
MAPFRE,1.912,1.49,0.03,5.90,1.914,1.879,1413291,5888,13:13,2022-04-19 13:30:13.689652
MELIÁ HOTELS,6.905,0.44,0.03,15.04,6.970,6.800,498447,1522,13:05,2022-04-19 13:30:13.689652
MERLIN PROP,10.750,-0.74,-0.08,12.33,10.870,10.720,197432,5050,13:13,2022-04-19 13:30:13.689652
NATURGY,29.350,-0.71,-0.21,4.66,29.780,29.250,105671,28458,13:12,2022-04-19 13:30:13.689652
PHARMA MAR,76.700,0.37,0.28,34.51,76.700,75.300,18279,1408,13:12,2022-04-19 13:30:13.689652
RED ELÉCTRICA,19.195,-1.16,-0.23,2.36,19.425,19.085,261687,10386,13:12,2022-04-19 13:30:13.689652
REPSOL,13.770,0.00,0.00,35.60,14.075,13.730,2856572,21590,13:14,2022-04-19 13:30:13.689652
ROVI,65.150,-2.18,-1.45,-11.72,66.500,64.350,61509,3653,13:09,2022-04-19 13:30:13.689652
SANTANDER,3.146,-0.21,-0.01,6.99,3.174,3.134,11850910,54554,13:14,2022-04-19 13:30:13.689652
SIEMENS GAMESA,14.830,-0.50,-0.07,-29.62,14.970,14.555,616825,10101,13:11,2022-04-19 13:30:13.689652
SOLARIA,21.170,-3.02,-0.66,23.66,21.420,20.740,506932,2645,13:13,2022-04-19 13:30:13.689652
TELEFÓNICA,4.925,-1.42,-0.07,27.86,5.000,4.908,9235352,28462,13:14,2022-04-19 13:30:13.689652
ACCIONA,194.500,0.67,1.30,15.70,196.400,192.300,68186,10670,14:10,2022-04-19 14:30:07.888105
ACERINOX,9.814,-1.62,-0.16,-13.80,10.180,9.792,1027312,2655,14:14,2022-04-19 14:30:07.888105
ACS,24.770,-0.56,-0.14,7.18,24.970,24.710,227362,7299,14:14,2022-04-19 14:30:07.888105
AENA,150.300,-0.89,-1.35,8.29,152.600,149.750,25242,22545,14:13,2022-04-19 14:30:07.888105
ALMIRALL,12.210,-1.53,-0.19,8.05,12.340,12.210,153271,2195,14:11,2022-04-19 14:30:07.888105
AMADEUS IT GROUP,55.840,-1.83,-1.04,-6.37,56.620,55.400,221768,25156,14:13,2022-04-19 14:30:07.888105
ARCELORMITTAL,30.260,-0.82,-0.25,6.64,31.200,30.230,400286,28378,14:13,2022-04-19 14:30:07.888105
BANCO SABADELL,0.737,0.77,0.01,29.36,0.744,0.732,8067040,4145,14:13,2022-04-19 14:30:07.888105
BANKINTER,5.260,-0.34,-0.02,17.98,5.294,5.186,537370,4728,14:10,2022-04-19 14:30:07.888105
BBVA,5.060,0.52,0.03,0.80,5.068,4.971,5974868,33740,14:14,2022-04-19 14:30:07.888105
CAIXABANK,3.039,-0.03,-0.00,32.03,3.055,3.015,3351488,24496,14:12,2022-04-19 14:30:07.888105
CELLNEX TELECOM,44.390,-1.25,-0.56,-13.27,45.000,43.750,312588,30155,14:13,2022-04-19 14:30:07.888105
CIE AUTOMOTIVE,19.890,-0.15,-0.03,-26.33,20.140,19.760,96938,2438,14:14,2022-04-19 14:30:07.888105
COLONIAL,8.245,-1.02,-0.09,-0.06,8.365,8.230,266604,4449,14:11,2022-04-19 14:30:07.888105
ENAGAS,21.050,-0.52,-0.11,3.19,21.180,20.900,509375,5515,14:13,2022-04-19 14:30:07.888105
ENDESA,19.440,-0.89,-0.17,-3.76,19.580,19.180,371359,20582,14:13,2022-04-19 14:30:07.888105
FERROVIAL,25.290,-1.75,-0.45,-8.24,25.550,25.060,309697,18553,14:12,2022-04-19 14:30:07.888105
FLUIDRA,24.660,-2.30,-0.58,-29.94,25.140,24.460,138370,4824,14:13,2022-04-19 14:30:07.888105
GRIFOLS,15.615,0.26,0.04,-7.47,15.730,15.390,568410,6654,14:14,2022-04-19 14:30:07.888105
IAG,1.721,-2.08,-0.04,1.00,1.770,1.717,10252941,8556,14:14,2022-04-19 14:30:07.888105
IBERDROLA,10.445,-0.57,-0.06,2.03,10.460,10.335,4244969,67240,14:12,2022-04-19 14:30:07.888105
INDITEX,20.690,0.73,0.15,-27.48,20.730,20.170,1559420,64484,14:13,2022-04-19 14:30:07.888105
INDRA,9.135,-0.60,-0.05,-4.04,9.190,9.085,237938,1614,14:14,2022-04-19 14:30:07.888105
MAPFRE,1.906,1.17,0.02,5.57,1.914,1.879,1604473,5870,14:09,2022-04-19 14:30:07.888105
MELIÁ HOTELS,6.900,0.36,0.03,14.96,6.970,6.800,552350,1521,14:13,2022-04-19 14:30:07.888105
MERLIN PROP,10.710,-1.11,-0.12,11.91,10.870,10.700,231500,5031,14:14,2022-04-19 14:30:07.888105
NATURGY,29.480,-0.27,-0.08,5.12,29.780,29.240,155843,28584,14:14,2022-04-19 14:30:07.888105
PHARMA MAR,76.500,0.10,0.08,34.16,77.040,75.300,23338,1404,14:13,2022-04-19 14:30:07.888105
RED ELÉCTRICA,19.205,-1.11,-0.22,2.41,19.425,19.085,307308,10391,14:13,2022-04-19 14:30:07.888105
REPSOL,13.735,-0.25,-0.04,35.25,14.075,13.710,3242517,21535,14:14,2022-04-19 14:30:07.888105
ROVI,64.900,-2.55,-1.70,-12.06,66.500,64.350,71116,3639,14:11,2022-04-19 14:30:07.888105
SANTANDER,3.145,-0.22,-0.01,6.97,3.174,3.134,13638283,54545,14:14,2022-04-19 14:30:07.888105
SIEMENS GAMESA,14.950,0.30,0.05,-29.05,15.020,14.555,688711,10183,14:14,2022-04-19 14:30:07.888105
SOLARIA,21.190,-2.93,-0.64,23.77,21.420,20.740,539663,2648,14:14,2022-04-19 14:30:07.888105
TELEFÓNICA,4.925,-1.42,-0.07,27.86,5.000,4.908,9782746,28462,14:13,2022-04-19 14:30:07.888105
ACCIONA,193.900,0.36,0.70,15.35,196.400,192.300,76791,10637,15:13,2022-04-19 15:30:22.537448
ACERINOX,9.824,-1.52,-0.15,-13.71,10.180,9.792,1167590,2658,15:11,2022-04-19 15:30:22.537448
ACS,24.780,-0.52,-0.13,7.22,24.970,24.710,266030,7302,15:14,2022-04-19 15:30:22.537448
AENA,150.750,-0.59,-0.90,8.61,152.600,149.750,27849,22612,15:12,2022-04-19 15:30:22.537448
ALMIRALL,12.200,-1.61,-0.20,7.96,12.340,12.190,170819,2193,15:07,2022-04-19 15:30:22.537448
AMADEUS IT GROUP,55.840,-1.83,-1.04,-6.37,56.620,55.400,238369,25156,15:12,2022-04-19 15:30:22.537448
ARCELORMITTAL,30.190,-1.05,-0.32,6.40,31.200,30.180,414084,28312,15:12,2022-04-19 15:30:22.537448
BANCO SABADELL,0.741,1.37,0.01,30.14,0.744,0.732,9291374,4170,15:13,2022-04-19 15:30:22.537448
BANKINTER,5.276,-0.04,-0.00,18.34,5.294,5.186,605653,4742,15:13,2022-04-19 15:30:22.537448
BBVA,5.076,0.83,0.04,1.12,5.085,4.971,6845618,33846,15:13,2022-04-19 15:30:22.537448
CAIXABANK,3.038,-0.07,-0.00,31.99,3.055,3.015,3820406,24488,15:13,2022-04-19 15:30:22.537448
CELLNEX TELECOM,44.330,-1.38,-0.62,-13.38,45.000,43.750,343619,30115,15:13,2022-04-19 15:30:22.537448
CIE AUTOMOTIVE,19.900,-0.10,-0.02,-26.30,20.140,19.760,109227,2439,15:14,2022-04-19 15:30:22.537448
COLONIAL,8.190,-1.68,-0.14,-0.73,8.365,8.180,319933,4419,15:14,2022-04-19 15:30:22.537448
ENAGAS,21.080,-0.38,-0.08,3.33,21.180,20.900,544184,5523,15:13,2022-04-19 15:30:22.537448
ENDESA,19.385,-1.17,-0.23,-4.03,19.580,19.180,399145,20524,15:14,2022-04-19 15:30:22.537448
FERROVIAL,25.290,-1.75,-0.45,-8.24,25.550,25.060,343410,18553,15:11,2022-04-19 15:30:22.537448
FLUIDRA,24.700,-2.14,-0.54,-29.83,25.140,24.460,153657,4832,15:14,2022-04-19 15:30:22.537448
GRIFOLS,15.840,1.70,0.27,-6.13,15.840,15.390,664818,6750,15:12,2022-04-19 15:30:22.537448
IAG,1.734,-1.34,-0.02,1.76,1.770,1.717,11171948,8621,15:14,2022-04-19 15:30:22.537448
IBERDROLA,10.415,-0.86,-0.09,1.73,10.460,10.335,4552535,67047,15:14,2022-04-19 15:30:22.537448
INDITEX,20.560,0.10,0.02,-27.94,20.730,20.170,1693673,64078,15:13,2022-04-19 15:30:22.537448
INDRA,9.130,-0.65,-0.06,-4.10,9.190,9.085,254999,1613,15:09,2022-04-19 15:30:22.537448
